,NOC,Year,Medal,Event_Count,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Male_Percentage,is_Host?
1017,FRA,2000,77,196,0,2,1,2,0,51,0,0,21,62.97872340425532,0.0
1018,FRA,2004,62,193,0,0,0,3,0,44,0,0,15,62.039045553145336,0.0
1019,FRA,2008,66,205,0,0,0,2,0,51,0,0,13,59.375,0.0
1020,FRA,2012,67,188,0,2,0,3,0,50,0,0,12,57.04225352112676,0.0
1021,FRA,2016,80,202,0,0,0,4,0,62,0,0,14,57.6171875,0.0
1022,FRA,2020,65,218,0,6,0,1,3,44,5,0,6,54.08921933085502,0.0
1023,FRA,2024,116,266,0,11,2,9,2,56,17,5,14,49.68789013732834,1.0
1024,FRG,1968,45,154,0,0,0,0,0,35,0,0,10,77.31481481481481,0.0
1025,FRG,1972,75,183,0,0,0,0,3,57,0,0,15,74.78705281090289,0.0
1026,FRG,1976,65,163,0,0,0,0,0,39,0,0,26,73.67256637168141,0.0
1027,FRG,1984,109,194,0,0,0,0,5,85,0,0,19,65.49912434325745,0.0
1028,FRG,1988,71,194,0,0,0,0,2,46,0,0,23,68.6046511627907,0.0
1029,FSM,2000,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1030,FSM,2004,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1031,FSM,2008,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1032,FSM,2012,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1033,FSM,2016,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1034,FSM,2020,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1035,FSM,2024,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1036,GAB,1972,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
1037,GAB,1984,0,4,0,0,0,0,0,0,0,0,0,50.0,0.0
1038,GAB,1988,0,2,0,0,0,0,0,0,0,0,0,50.0,0.0
1039,GAB,1992,0,5,0,0,0,0,0,0,0,0,0,80.0,0.0
1040,GAB,1996,0,6,0,0,0,0,0,0,0,0,0,88.88888888888889,0.0
1041,GAB,2000,0,6,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
1042,GAB,2004,0,5,0,0,0,0,0,0,0,0,0,60.0,0.0
1043,GAB,2008,0,4,0,0,0,0,0,0,0,0,0,50.0,0.0
1044,GAB,2012,2,7,0,0,0,2,0,0,0,0,0,90.47619047619048,0.0
1045,GAB,2016,0,6,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
1046,GAB,2020,0,5,0,0,0,0,0,0,0,0,0,60.0,0.0
1047,GAB,2024,0,5,0,0,0,0,0,0,0,0,0,40.0,0.0
1048,GAM,1984,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1049,GAM,1988,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1050,GAM,1992,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1051,GAM,1996,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1052,GAM,2000,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1053,GAM,2004,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1054,GAM,2008,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1055,GAM,2012,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1056,GAM,2016,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1057,GAM,2020,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1058,GAM,2024,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1059,GBR,1896,17,19,0,0,0,0,0,8,0,0,9,100.0,0.0
1060,GBR,1900,71,39,8,0,0,0,0,28,2,0,33,98.62068965517241,0.0
1061,GBR,1904,5,4,0,0,0,0,0,5,0,0,0,100.0,0.0
1062,GBR,1906,46,42,0,0,0,0,0,32,0,0,14,0.0,0.0
1063,GBR,1908,206,108,19,0,2,6,3,116,0,0,60,95.6386292834891,1.0
1064,GBR,1912,70,79,0,0,0,0,1,51,0,0,18,96.31236442516268,0.0
1065,GBR,1920,81,84,3,0,0,0,5,45,0,0,28,91.01449275362319,0.0
1066,GBR,1924,61,115,1,0,0,0,1,50,0,0,9,90.78014184397163,0.0
1067,GBR,1928,40,84,0,0,0,0,0,28,0,0,12,88.01261829652996,0.0
1068,GBR,1932,34,50,0,0,0,0,0,26,0,0,8,81.69014084507043,0.0
1069,GBR,1936,29,91,2,0,0,0,0,21,0,0,6,82.8,0.0
1070,GBR,1948,51,139,0,0,0,0,2,29,0,0,20,83.30170777988614,1.0
1071,GBR,1952,15,127,0,0,0,0,1,8,0,0,6,74.81296758104739,0.0
1072,GBR,1956,41,113,0,0,0,0,0,28,0,0,13,83.03886925795054,0.0
1073,GBR,1960,30,130,0,0,0,0,2,27,0,0,1,75.06426735218508,0.0
1074,GBR,1964,38,124,0,0,0,0,0,35,0,0,3,75.74750830564784,0.0
1075,GBR,1968,26,133,0,0,0,0,0,15,0,0,11,71.64634146341463,0.0
1076,GBR,1972,31,159,0,0,0,0,0,17,0,0,14,66.74364896073904,0.0
1077,GBR,1976,24,148,0,0,0,0,0,18,0,0,6,68.55524079320114,0.0
1078,GBR,1980,35,145,0,0,0,0,0,35,0,0,0,66.46341463414635,0.0
1079,GBR,1984,53,190,0,0,0,0,1,46,0,0,6,65.0294695481336,0.0
1080,GBR,1988,41,191,0,0,0,1,3,30,0,0,7,61.86440677966102,0.0
1081,GBR,1992,33,203,0,0,0,2,1,26,0,0,4,63.671875,0.0
1082,GBR,1996,25,175,0,0,0,0,0,17,0,0,8,59.33503836317136,0.0
1083,GBR,2000,59,179,0,0,0,1,0,36,0,0,22,55.90361445783133,0.0
1084,GBR,2004,56,162,0,0,0,3,2,27,0,0,24,54.44444444444444,0.0
1085,GBR,2008,90,185,0,0,0,1,0,45,0,0,44,50.35799522673031,0.0
1086,GBR,2012,134,249,0,0,0,4,2,69,3,0,56,51.16959064327485,1.0
1087,GBR,2016,137,198,0,0,0,7,11,66,9,0,44,55.64853556485355,0.0
1088,GBR,2020,128,213,0,5,0,5,6,51,27,3,31,49.27007299270073,0.0
1089,GBR,2024,111,194,0,3,0,2,11,50,28,0,17,49.530956848030016,0.0
1090,GBS,1996,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1091,GBS,2000,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1092,GBS,2004,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1093,GBS,2008,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1094,GBS,2012,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1095,GBS,2016,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1096,GBS,2020,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1097,GBS,2024,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1098,GDR,1968,50,124,0,0,0,0,0,49,0,0,1,76.01156069364163,0.0
1099,GDR,1972,120,161,0,2,0,0,2,108,0,0,8,71.80616740088107,0.0
1100,GDR,1976,171,139,0,0,0,0,2,157,0,0,12,55.03685503685504,0.0
1101,GDR,1980,228,167,0,2,0,0,8,204,0,0,14,61.81818181818181,0.0
1102,GDR,1988,192,157,0,0,0,0,0,175,0,0,17,57.960199004975124,0.0
1103,GEO,1996,2,39,0,0,0,0,0,2,0,0,0,78.57142857142857,0.0
1104,GEO,2000,6,41,0,0,0,0,0,6,0,0,0,70.2127659574468,0.0
1105,GEO,2004,10,38,0,0,0,0,0,10,0,0,0,82.05128205128204,0.0
1106,GEO,2008,12,35,0,0,0,0,0,12,0,0,0,76.31578947368422,0.0
1107,GEO,2012,12,35,0,0,0,0,0,12,0,0,0,77.77777777777779,0.0
1108,GEO,2016,11,40,0,0,0,0,0,11,0,0,0,68.88888888888889,0.0
1109,GEO,2020,17,35,0,0,0,0,0,17,0,0,0,80.55555555555556,0.0
1110,GEO,2024,16,30,0,0,0,0,0,16,0,0,0,71.05263157894737,0.0
1111,GEQ,1984,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1112,GEQ,1988,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1113,GEQ,1992,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1114,GEQ,1996,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1115,GEQ,2000,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1116,GEQ,2004,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1117,GEQ,2008,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1118,GEQ,2012,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1119,GEQ,2016,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1120,GEQ,2020,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1121,GEQ,2024,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1122,GER,1896,30,27,0,0,0,0,0,25,0,0,5,100.0,0.0
1123,GER,1900,18,27,2,0,0,0,0,9,0,0,7,100.0,0.0
1124,GER,1904,24,25,0,0,0,0,2,21,0,0,1,100.0,0.0
1125,GER,1906,25,41,0,0,0,0,3,17,0,0,5,0.0,0.0
1126,GER,1908,21,41,0,0,0,0,3,8,0,0,10,98.62068965517241,0.0
1127,GER,1912,44,69,0,0,0,0,5,23,0,0,16,96.7948717948718,0.0
1128,GER,1928,67,95,0,0,0,0,1,47,0,0,19,88.34688346883469,0.0
1129,GER,1932,45,67,0,0,0,0,0,37,0,3,5,90.96045197740112,0.0
1130,GER,1936,189,143,0,0,0,0,4,131,0,0,54,90.79189686924494,1.0
1131,GER,1952,31,123,0,0,0,0,1,22,0,0,8,75.06849315068493,0.0
1132,GER,1956,50,100,0,0,0,0,1,35,0,0,14,83.5249042145594,0.0
1133,GER,1960,84,148,0,0,0,0,6,65,0,0,13,76.0,0.0
1134,GER,1964,90,159,0,0,0,0,5,63,0,0,22,76.56903765690377,0.0
1135,GER,1992,164,237,0,0,0,2,6,123,0,0,33,62.17457886676876,0.0
1136,GER,1996,121,234,0,0,0,3,4,94,0,0,20,60.862619808306704,0.0
1137,GER,2000,95,234,0,1,0,3,2,54,2,0,33,58.0246913580247,0.0
1138,GER,2004,91,228,0,0,0,0,10,62,0,0,19,58.952702702702695,0.0
1139,GER,2008,81,207,0,0,0,2,6,51,3,0,19,56.09318996415771,0.0
1140,GER,2012,82,213,0,3,0,3,3,53,0,0,20,54.70588235294118,0.0
1141,GER,2016,84,217,0,3,0,5,3,50,0,0,23,54.1044776119403,0.0
1142,GER,2020,66,227,0,5,0,4,2,22,17,0,16,57.11892797319933,0.0
1143,GER,2024,63,232,0,2,0,2,8,21,17,0,13,53.01391035548686,0.0
1144,GHA,1952,0,5,0,0,0,0,0,0,0,0,0,100.0,0.0
1145,GHA,1960,2,12,0,0,0,0,0,2,0,0,0,100.0,0.0
1146,GHA,1964,1,18,0,0,0,0,0,1,0,0,0,90.0,0.0
1147,GHA,1968,0,18,0,0,0,0,0,0,0,0,0,94.44444444444444,0.0
1148,GHA,1972,1,17,0,0,0,0,0,1,0,0,0,90.2439024390244,0.0
1149,GHA,1984,0,17,0,0,0,0,0,0,0,0,0,59.25925925925925,0.0
1150,GHA,1988,0,13,0,0,0,0,0,0,0,0,0,61.904761904761905,0.0
1151,GHA,1992,1,13,0,0,0,0,0,0,0,0,1,90.2439024390244,0.0
1152,GHA,1996,0,15,0,0,0,0,0,0,0,0,0,95.0,0.0
1153,GHA,2000,0,13,0,0,0,0,0,0,0,0,0,67.85714285714286,0.0
1154,GHA,2004,0,9,0,0,0,0,0,0,0,0,0,89.65517241379311,0.0
1155,GHA,2008,0,9,0,0,0,0,0,0,0,0,0,88.88888888888889,0.0
1156,GHA,2012,0,7,0,0,0,0,0,0,0,0,0,71.42857142857143,0.0
1157,GHA,2016,0,12,0,0,0,0,0,0,0,0,0,46.666666666666664,0.0
1158,GHA,2020,1,11,0,0,0,0,0,1,0,0,0,87.5,0.0
1159,GHA,2024,0,5,0,0,0,0,0,0,0,0,0,81.81818181818183,0.0
1160,GRE,1896,59,39,0,0,0,0,0,46,0,0,13,100.0,1.0
1161,GRE,1900,0,3,0,0,0,0,0,0,0,0,0,100.0,0.0
1162,GRE,1904,4,5,0,0,0,0,0,4,0,0,0,100.0,0.0
1163,GRE,1906,54,70,0,0,0,0,0,44,0,0,10,0.0,0.0
1164,GRE,1908,7,25,0,0,0,0,0,7,0,0,0,100.0,0.0
1165,GRE,1912,4,25,0,0,0,0,0,4,0,0,0,100.0,0.0
1166,GRE,1920,2,34,0,0,0,0,0,2,0,0,0,100.0,0.0
1167,GRE,1924,3,37,0,0,0,0,0,0,0,0,3,97.46835443037975,0.0
1168,GRE,1928,0,26,0,0,0,0,0,0,0,0,0,100.0,0.0
1169,GRE,1932,0,12,0,0,0,0,0,0,0,0,0,100.0,0.0
1170,GRE,1936,0,34,0,0,0,0,0,0,0,0,0,96.875,0.0
1171,GRE,1948,0,44,0,0,0,0,0,0,0,0,0,98.95833333333334,0.0
1172,GRE,1952,0,24,0,0,0,0,0,0,0,0,0,100.0,0.0
1173,GRE,1956,1,13,0,0,0,0,0,1,0,0,0,100.0,0.0
1174,GRE,1960,3,38,0,0,0,0,0,0,0,0,3,100.0,0.0
1175,GRE,1964,0,16,0,0,0,0,0,0,0,0,0,100.0,0.0
1176,GRE,1968,1,27,0,0,0,0,0,1,0,0,0,100.0,0.0
1177,GRE,1972,4,46,0,0,0,0,0,2,0,0,2,90.9090909090909,0.0
1178,GRE,1976,0,34,0,0,0,0,0,0,0,0,0,95.0,0.0
1179,GRE,1980,5,31,0,0,0,0,0,4,0,0,1,88.88888888888889,0.0
1180,GRE,1984,3,49,0,0,0,0,0,3,0,0,0,91.78082191780823,0.0
1181,GRE,1988,1,43,0,0,0,0,0,1,0,0,0,73.61111111111111,0.0
1182,GRE,1992,6,53,0,0,0,0,0,6,0,0,0,78.94736842105263,0.0
1183,GRE,1996,20,94,0,0,0,0,0,17,0,0,3,56.111111111111114,0.0
1184,GRE,2000,27,114,0,0,0,3,1,23,0,0,0,58.285714285714285,0.0
1185,GRE,2004,34,215,0,0,0,4,3,22,0,0,5,50.70140280561122,1.0
1186,GRE,2008,6,105,0,0,0,2,0,3,0,0,1,55.11363636363637,0.0
1187,GRE,2012,2,76,0,0,0,0,0,2,0,0,0,60.86956521739131,0.0
1188,GRE,2016,13,65,0,0,0,0,0,12,0,0,1,64.42307692307693,0.0
1189,GRE,2020,9,59,0,1,0,0,0,8,0,0,0,57.99999999999999,0.0
1190,GRE,2024,11,57,0,1,0,0,0,10,0,0,0,61.111111111111114,0.0
1191,GRN,1984,0,6,0,0,0,0,0,0,0,0,0,83.33333333333334,0.0
1192,GRN,1988,0,7,0,0,0,0,0,0,0,0,0,57.14285714285714,0.0
1193,GRN,1992,0,5,0,0,0,0,0,0,0,0,0,80.0,0.0
1194,GRN,1996,0,2,0,0,0,0,0,0,0,0,0,100.0,0.0
1195,GRN,2000,0,3,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
1196,GRN,2004,0,5,0,0,0,0,0,0,0,0,0,60.0,0.0
1197,GRN,2008,0,8,0,0,0,0,0,0,0,0,0,44.44444444444444,0.0
1198,GRN,2012,3,8,0,0,0,0,0,3,0,0,0,62.5,0.0
1199,GRN,2016,2,4,0,0,0,0,0,2,0,0,0,83.33333333333334,0.0
1200,GRN,2020,1,6,0,0,0,0,0,1,0,0,0,66.66666666666666,0.0
1201,GRN,2024,2,6,0,0,0,0,0,2,0,0,0,66.66666666666666,0.0
1202,GUA,1932,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1203,GUA,1952,0,26,0,0,0,0,0,0,0,0,0,94.28571428571428,0.0
1204,GUA,1968,0,37,0,0,0,0,0,0,0,0,0,94.02985074626866,0.0
1205,GUA,1972,0,10,0,0,0,0,0,0,0,0,0,100.0,0.0
1206,GUA,1976,0,8,0,0,0,0,0,0,0,0,0,92.85714285714286,0.0
1207,GUA,1980,0,7,0,0,0,0,0,0,0,0,0,100.0,0.0
1208,GUA,1984,0,40,0,0,0,0,0,0,0,0,0,73.58490566037736,0.0
1209,GUA,1988,0,16,0,0,0,0,0,0,0,0,0,78.37837837837837,0.0
1210,GUA,1992,0,27,0,0,0,0,0,0,0,0,0,82.92682926829268,0.0
1211,GUA,1996,0,20,0,0,0,0,0,0,0,0,0,96.42857142857143,0.0
1212,GUA,2000,0,14,0,0,0,0,0,0,0,0,0,94.44444444444444,0.0
1213,GUA,2004,0,17,0,0,0,0,0,0,0,0,0,57.89473684210527,0.0
1214,GUA,2008,0,12,0,0,0,0,0,0,0,0,0,69.23076923076923,0.0
1215,GUA,2012,2,21,0,0,0,0,0,2,0,0,0,58.333333333333336,0.0
1216,GUA,2016,0,19,0,0,0,0,0,0,0,0,0,60.0,0.0
1217,GUA,2020,0,17,0,0,0,0,0,0,0,0,0,58.333333333333336,0.0
1218,GUA,2024,4,14,0,0,0,0,0,4,0,0,0,62.5,0.0
1219,GUI,1968,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1220,GUI,1980,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1221,GUI,1984,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1222,GUI,1988,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1223,GUI,1992,0,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1224,GUI,1996,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1225,GUI,2000,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1226,GUI,2004,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1227,GUI,2008,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1228,GUI,2012,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1229,GUI,2016,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1230,GUI,2020,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1231,GUI,2024,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1232,GUM,1988,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0
1233,GUM,1992,0,27,0,0,0,0,0,0,0,0,0,0.0,0.0
1234,GUM,1996,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1235,GUM,2000,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1236,GUM,2004,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1237,GUM,2008,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1238,GUM,2012,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1239,GUM,2016,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1240,GUM,2020,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1241,GUM,2024,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1242,GUY,1948,0,7,0,0,0,0,0,0,0,0,0,100.0,0.0
1243,GUY,1952,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
1244,GUY,1956,0,6,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
1245,GUY,1960,0,6,0,0,0,0,0,0,0,0,0,83.33333333333334,0.0
1246,GUY,1964,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
1247,GUY,1968,0,6,0,0,0,0,0,0,0,0,0,100.0,0.0
1248,GUY,1972,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
1249,GUY,1980,1,10,0,0,0,0,0,1,0,0,0,80.0,0.0
1250,GUY,1984,0,12,0,0,0,0,0,0,0,0,0,83.33333333333334,0.0
1251,GUY,1988,0,8,0,0,0,0,0,0,0,0,0,87.5,0.0
1252,GUY,1992,0,7,0,0,0,0,0,0,0,0,0,85.71428571428571,0.0
1253,GUY,1996,0,6,0,0,0,0,0,0,0,0,0,88.88888888888889,0.0
1254,GUY,2000,0,4,0,0,0,0,0,0,0,0,0,75.0,0.0
1255,GUY,2004,0,4,0,0,0,0,0,0,0,0,0,50.0,0.0
1256,GUY,2008,0,4,0,0,0,0,0,0,0,0,0,50.0,0.0
1257,GUY,2012,0,6,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
1258,GUY,2016,0,7,0,0,0,0,0,0,0,0,0,42.857142857142854,0.0
1259,GUY,2020,0,7,0,0,0,0,0,0,0,0,0,42.857142857142854,0.0
1260,GUY,2024,0,5,0,0,0,0,0,0,0,0,0,40.0,0.0
1261,HAI,1900,3,4,3,0,0,0,0,0,0,0,0,100.0,0.0
1262,HAI,1924,1,9,0,0,0,0,0,1,0,0,0,100.0,0.0
1263,HAI,1928,2,3,0,0,0,0,0,2,0,0,0,100.0,0.0
1264,HAI,1932,0,3,0,0,0,0,0,0,0,0,0,100.0,0.0
1265,HAI,1960,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
1266,HAI,1972,0,7,0,0,0,0,0,0,0,0,0,85.71428571428571,0.0
1267,HAI,1976,0,14,0,0,0,0,0,0,0,0,0,78.57142857142857,0.0
1268,HAI,1984,0,2,0,0,0,0,0,0,0,0,0,33.33333333333333,0.0
1269,HAI,1988,0,5,0,0,0,0,0,0,0,0,0,80.0,0.0
1270,HAI,1992,0,8,0,0,0,0,0,0,0,0,0,100.0,0.0
1271,HAI,1996,0,7,0,0,0,0,0,0,0,0,0,100.0,0.0
1272,HAI,2000,0,5,0,0,0,0,0,0,0,0,0,60.0,0.0
1273,HAI,2004,0,8,0,0,0,0,0,0,0,0,0,87.5,0.0
1274,HAI,2008,0,7,0,0,0,0,0,0,0,0,0,42.857142857142854,0.0
1275,HAI,2012,0,5,0,0,0,0,0,0,0,0,0,60.0,0.0
1276,HAI,2016,0,10,0,0,0,0,0,0,0,0,0,70.0,0.0
1277,HAI,2020,0,6,0,0,0,0,0,0,0,0,0,33.33333333333333,0.0
1278,HAI,2024,0,12,0,0,0,0,0,0,0,0,0,33.33333333333333,0.0
1279,HKG,1952,0,6,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
1280,HKG,1956,0,3,0,0,0,0,0,0,0,0,0,100.0,0.0
1281,HKG,1960,0,3,0,0,0,0,0,0,0,0,0,100.0,0.0
1282,HKG,1964,0,24,0,0,0,0,0,0,0,0,0,98.0,0.0
1283,HKG,1968,0,12,0,0,0,0,0,0,0,0,0,100.0,0.0
1284,HKG,1972,0,13,0,0,0,0,0,0,0,0,0,100.0,0.0
1285,HKG,1976,0,27,0,0,0,0,0,0,0,0,0,92.0,0.0
1286,HKG,1984,0,47,0,0,0,0,0,0,0,0,0,68.96551724137932,0.0
1287,HKG,1988,0,49,0,0,0,0,0,0,0,0,0,73.62637362637363,0.0
1288,HKG,1992,0,39,0,0,0,0,0,0,0,0,0,76.19047619047619,0.0
1289,HKG,1996,3,25,0,0,0,0,0,0,0,0,3,65.625,0.0
1290,HKG,2000,0,34,0,0,0,0,0,0,0,0,0,58.69565217391305,0.0
1291,HKG,2004,2,29,0,0,0,2,0,0,0,0,0,45.23809523809524,0.0
1292,HKG,2008,0,33,0,0,0,0,0,0,0,0,0,46.808510638297875,0.0
1293,HKG,2012,1,44,0,0,0,0,0,0,0,0,1,47.27272727272727,0.0
1294,HKG,2016,0,32,0,0,0,0,0,0,0,0,0,36.17021276595745,0.0
1295,HKG,2020,10,38,0,0,0,1,1,7,1,0,0,36.92307692307693,0.0
1296,HKG,2024,8,35,0,0,0,0,0,8,0,0,0,37.254901960784316,0.0
1297,HON,1968,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1298,HON,1976,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1299,HON,1984,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0
1300,HON,1988,0,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1301,HON,1992,0,25,0,0,0,0,0,0,0,0,0,0.0,0.0
1302,HON,1996,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1303,HON,2000,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1304,HON,2004,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1305,HON,2008,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1306,HON,2012,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1307,HON,2016,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1308,HON,2020,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1309,HON,2024,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1310,HUN,1896,11,14,0,0,0,0,0,10,0,0,1,100.0,0.0
1311,HUN,1900,9,21,0,0,0,0,0,9,0,0,0,100.0,0.0
1312,HUN,1904,9,9,0,0,0,0,0,9,0,0,0,100.0,0.0
1313,HUN,1906,19,41,0,0,0,0,0,19,0,0,0,0.0,0.0
1314,HUN,1908,17,37,0,0,0,0,0,17,0,0,0,100.0,0.0
1315,HUN,1912,13,52,0,0,0,0,0,13,0,0,0,100.0,0.0
1316,HUN,1924,17,54,0,0,0,0,0,15,0,0,2,97.14285714285714,0.0
1317,HUN,1928,23,63,0,0,0,0,0,20,0,0,3,91.48936170212765,0.0
1318,HUN,1932,32,39,0,0,0,0,0,30,0,0,2,97.87234042553192,0.0
1319,HUN,1936,36,104,0,0,0,0,0,35,0,0,1,92.83582089552239,0.0
1320,HUN,1948,49,76,0,0,0,0,0,48,0,0,1,87.83783783783784,0.0
1321,HUN,1952,70,107,0,0,0,0,0,67,0,0,3,74.78260869565217,0.0
1322,HUN,1956,54,82,0,0,0,0,0,54,0,0,0,69.03553299492386,0.0
1323,HUN,1960,37,107,0,0,0,0,0,36,0,0,1,77.24358974358975,0.0
1324,HUN,1964,48,111,0,0,0,0,0,45,0,0,3,74.92163009404389,0.0
1325,HUN,1968,61,116,0,0,0,0,0,58,0,0,3,72.60726072607261,0.0
1326,HUN,1972,58,134,0,0,0,0,0,56,0,0,2,73.56948228882834,0.0
1327,HUN,1976,35,109,0,0,0,0,0,35,0,0,0,68.05555555555556,0.0
1328,HUN,1980,54,151,0,0,0,0,0,53,0,0,1,68.87755102040816,0.0
1329,HUN,1988,51,135,0,0,0,0,0,51,0,0,0,74.60317460317461,0.0
1330,HUN,1992,61,156,0,0,0,0,0,61,0,0,0,68.37606837606837,0.0
1331,HUN,1996,37,145,0,0,0,0,0,37,0,0,0,61.58730158730159,0.0
1332,HUN,2000,39,137,0,0,0,0,0,39,0,0,0,60.50420168067227,0.0
1333,HUN,2004,39,138,0,0,0,0,0,39,0,0,0,56.201550387596896,0.0
1334,HUN,2008,21,126,0,0,0,0,0,21,0,0,0,52.31481481481482,0.0
1335,HUN,2012,38,111,0,0,0,0,0,38,0,0,0,56.21890547263681,0.0
1336,HUN,2016,34,113,0,0,0,0,0,34,0,0,0,55.88235294117647,0.0
1337,HUN,2020,37,116,0,2,0,0,1,20,12,0,2,46.835443037974684,0.0
1338,HUN,2024,35,121,0,3,0,3,0,20,9,0,0,52.156862745098046,0.0
1339,INA,1952,0,3,0,0,0,0,0,0,0,0,0,100.0,0.0
1340,INA,1956,0,11,0,0,0,0,0,0,0,0,0,91.66666666666666,0.0
1341,INA,1960,0,17,0,0,0,0,0,0,0,0,0,92.5925925925926,0.0
1342,INA,1968,0,5,0,0,0,0,0,0,0,0,0,100.0,0.0
1343,INA,1972,0,7,0,0,0,0,0,0,0,0,0,42.857142857142854,0.0
1344,INA,1976,0,11,0,0,0,0,0,0,0,0,0,72.72727272727273,0.0
1345,INA,1984,0,16,0,0,0,0,0,0,0,0,0,82.6086956521739,0.0
1346,INA,1988,2,32,0,0,0,2,0,0,0,0,0,76.74418604651163,0.0
1347,INA,1992,8,31,0,0,0,8,0,0,0,0,0,58.82352941176471,0.0
